del_rxnID_KO	mta_score	alt_score	subSystem	GPR	MetabolicUnits	Localization	RxnFormula	mta_score_prctile
r2309	0.24857244619976	33.3951287634944	Transport, extracellular	6579.1	NA	intercompartmental	NA	100
DOPAt4_2_r	0.152911263074929	0.00808787138904057	Transport, extracellular	6530.1 or 6531.1	NA	intercompartmental	NA	99.984068822686
CERT1gt	0.15214630617048	0.00808739904600711	Transport, golgi apparatus	10087.1	NA	intercompartmental	NA	99.968137645372
SPHMYLNtg	0.15214630617048	0.00808739904600711	Transport, golgi apparatus		NA	intercompartmental	NA	99.968137645372
SMS1S2	0.15214630617048	0.00808739904600711	Sphingolipid metabolism	166929.1 or 259230.1	NA	[g]	NA	99.968137645372
DAG_HStg	0.15214630617048	0.00808739904600711	Transport, golgi apparatus		NA	intercompartmental	NA	99.968137645372
PCHOL_HStg	0.152143319219736	0.00808739719232527	Transport, golgi apparatus		NA	intercompartmental	NA	99.904412936116
HMR_2733	0.152083070825242	0.00808735978702439	Fatty acid oxidation	1374.1 or 126129.1 or 1375.1	NA	[c]	NA	99.888481758802
HMR_2734	0.152083070825242	0.00808735978702439	Transport, mitochondrial	114571.1 or 6580.1 or 788.1 or 123096.1 or 6583.1	NA	intercompartmental	NA	99.888481758802
HMR_2735	0.152083070825242	0.00808735978702439	Transport, mitochondrial	1384.1 or 1376.1	NA	[m]	NA	99.888481758802
HMR_3431	0.152083070825242	0.00808735978702439	Fatty acid oxidation	30.1 or 3028.1 or 37.1 or 3030.1 or 33.1 or 34.1 or 1892.1 or 3032.1 or 3033.1 or 10449.1 or 28976.1	NA	[m]	NA	99.888481758802
HMR_7628	0.152081301988856	0.00808735868839199	Phenylalanine metabolism	9588.1 or 8288.1 or 7837.1 or 137902.1 or 4025.1	NA	[c]	NA	99.824757049546
HMR_7756	0.152081301988856	0.00808735868839199	Phenylalanine metabolism	158584.1	NA	[c]	NA	99.824757049546
ACCOAL	0.152074170666436	0.00808735425883567	Propanoate metabolism	55902.1 or 55902.2	fatty acid activation, cytosol	[c]	NA	99.792894694918
