del_rxnID_KO	mta_score	alt_score	subSystem	GPR	MetabolicUnits	Localization	mta_score_prctile
r1636	4.00934385678477	0.806720105063306	Transport, extracellular	8140.1	NA	intercompartmental	100
HC02149td	2.90299204566232	5.86119605488166	Transport, extracellular		NA	intercompartmental	99.9816378993757
PCRNte	2.90299204563743	5.86119605488088	Transport, extracellular	6584.1	NA	intercompartmental	99.9632757987514
PROt4	2.86084750351888	4.02597779623289	Transport, extracellular	55089.1 or 81539.1 or 54407.1 or (340024.1 and 57393.1) or (340024.1 and 59272.1)	NA	intercompartmental	99.9449136981271
STCRNtr	1.9442421452051	8.5081130086071	Transport, extracellular		transport, extracellular	intercompartmental	99.9265515975028
STCRNte	1.94424214518718	8.50811300860562	Transport, extracellular	6584.1	NA	intercompartmental	99.9081894968784
NAt	1.65474608304251	0.608005661555956	Transport, extracellular	6526.1 or 6523.1 or 6528.1	NA	intercompartmental	99.8898273962541
PIt9	1.4825815494635	4.59915857267146	Transport, extracellular	142680.1	NA	intercompartmental	99.8714652956298
r1649	1.40315818517434	11.8169999445033	Transport, extracellular	8140.1	NA	intercompartmental	99.8531031950055
PROt4_2_r	1.38700448632386	8.42844407661366	Transport, extracellular	6534.1	NA	intercompartmental	99.8347410943812
r1612	1.29544686897935	2.78014305609364	Transport, extracellular	8140.1	NA	intercompartmental	99.8163789937569
r1591	1.26017458436655	6.71041733140571	Transport, extracellular	8140.1	NA	intercompartmental	99.7980168931326
r1648	1.25947432767167	7.84575795971303	Transport, extracellular	8140.1	NA	intercompartmental	99.7796547925083
r1579	1.13620622502282	2.21908960985963	Transport, extracellular	8140.1	NA	intercompartmental	99.761292691884
CRVNCtr	0.992459278179292	7.74141405679644	Transport, extracellular		NA	intercompartmental	99.7429305912596
FATP7t	0.992459278179292	7.74141405679644	Transport, extracellular	10998.1 or 11001.1	NA	intercompartmental	99.7429305912596
FATP9t	0.990427903475131	6.08559298818029	Transport, extracellular	10998.1 or 11001.1	NA	intercompartmental	99.706206390011
CE2513td	0.990427903475131	6.08559298818029	Transport, extracellular		NA	intercompartmental	99.706206390011
NACUP	0.990031591256065	5.84122297663517	Transport, extracellular		NA	intercompartmental	99.6694821887624
NACSMCTte	0.990031591256065	5.84122297663517	Transport, extracellular	160728.1	NA	intercompartmental	99.6694821887624
56DTHMt	0.982666167230349	3.33326261764206	Transport, extracellular		NA	intercompartmental	99.6327579875138
56DTHMtd	0.982666167230349	3.33326261764206	Transport, extracellular		NA	intercompartmental	99.6327579875138
MANt1r	0.950547210355279	1.12871548652615	Transport, extracellular	6513.1 or 6515.1 or 6514.1	glucose transporters	intercompartmental	99.5960337862652
MANt4	0.950547210355279	1.12871548652615	Transport, extracellular	125206.1 or 200010.1	NA	intercompartmental	99.5960337862652
GLYBt4_2_r	0.853744575289302	3.01820186941942	Transport, extracellular	6539.1	NA	intercompartmental	99.5593095850165
BETBGTtc	0.853744575289302	3.01820186941942	Transport, extracellular	6539.1	NA	intercompartmental	99.5593095850165
ABUTt4_2_r	0.851327234950081	4.06698261274907	Transport, extracellular	6529.1 or 6538.1 or 6540.1 or 6539.1	NA	intercompartmental	99.5225853837679
PIt8	0.835729916798427	0.0890818103173678	Transport, extracellular	6574.1 or 6575.1	NA	intercompartmental	99.5042232831436
ELAIDCRNtd	0.781018207510135	0.207654135110522	Transport, extracellular		NA	intercompartmental	99.4858611825193
ELAIDCRNte	0.781018207455919	0.207654135108928	Transport, extracellular		NA	intercompartmental	99.467499081895
r1088	0.775881819776225	4.94139066443189	Transport, extracellular		NA	intercompartmental	99.4491369812707
r1650	0.751288193928188	8.61365724925921	Transport, extracellular	8140.1	NA	intercompartmental	99.4307748806463
r1621	0.729627785314492	9.27686782573289	Transport, extracellular	8140.1	NA	intercompartmental	99.412412780022
r1596	0.71411051776181	5.31985614278946	Transport, extracellular	8140.1	NA	intercompartmental	99.3940506793977
r1584	0.688383953208067	0.470326744593726	Transport, extracellular	8140.1	NA	intercompartmental	99.3756885787734
r1602	0.680096096416469	9.21071970032903	Transport, extracellular	8140.1	NA	intercompartmental	99.3573264781491
r1617	0.669487513264598	1.8477856854136	Transport, extracellular	8140.1	NA	intercompartmental	99.3389643775248
r1571	0.660550864359107	5.09292100733489	Transport, extracellular	8140.1	NA	intercompartmental	99.3206022769005
r1607	0.659031510635109	4.6535583410177	Transport, extracellular	8140.1	NA	intercompartmental	99.3022401762762
r1589	0.643026603978982	0.271151864705091	Transport, extracellular	8140.1	NA	intercompartmental	99.2838780756519
GLYt7_311_r	0.632112217055598	0.704749654683787	Transport, extracellular	9152.1	NA	intercompartmental	99.2655159750275
r1659	0.630879995096175	8.1388349823465	Transport, extracellular	8140.1	NA	intercompartmental	99.2471538744032
r1635	0.61671810509953	3.15702603255581	Transport, extracellular	8140.1	NA	intercompartmental	99.2287917737789
FATP5t	0.584886023754485	3.69871595964002	Transport, extracellular	10998.1	NA	intercompartmental	99.2104296731546
NAHCO3_HCLt	0.557477806527474	0.790211139831	Transport, extracellular	9498.1 or 57282.1	NA	intercompartmental	99.1920675725303
CYSGLUexR	0.553988933041978	0.104502751129074	Transport, extracellular	(6520.1 and 56301.1) or (8140.1 and 6520.1)	NA	intercompartmental	99.173705471906
CAt7r	0.509206983851296	4.10216706456122	Transport, extracellular	6547.6 or 6547.4 or 6547.2 or 6546.1 or 6547.1 or 6547.5 or 6543.1 or 6547.3	NA	intercompartmental	99.1553433712817
BUTSMCT1	0.487662488136711	3.10493246307824	Transport, extracellular	160728.1	NA	intercompartmental	99.1369812706574
EX_pi[e]	0.479536470532802	3.23079943339606	Exchange/demand reaction		NA	[e]	99.1186191700331
HC00900t1	0.47928221760007	5.78292263379695	Transport, extracellular		NA	intercompartmental	99.1002570694087
HMR_3951	0.47928221760007	5.78292263379695	Transport, extracellular		NA	intercompartmental	99.1002570694087
HDCEAtr	0.474906060667168	3.147537075812	Transport, extracellular	11001.1	NA	intercompartmental	99.0635328681601
r1639	0.474118069829129	3.0429967229914	Transport, extracellular	8140.1	NA	intercompartmental	99.0451707675358
TMDtd	0.468677727238758	5.1896295689399	Drug metabolism		NA	intercompartmental	99.0268086669115
XOL7AH3t	0.465210514097974	0.0812910649661751	Transport, extracellular	6554.1	NA	intercompartmental	99.0084465662872
EX_xol7ah3[e]	0.465210514097974	0.0812910649661751	Exchange/demand reaction		NA	[e]	99.0084465662872
sink_xol7ah3[c]	0.465210514097974	0.0812910649661751	Exchange/demand reaction		NA	[c]	99.0084465662872
NRPPHRtu	0.465070655633369	2.78261382896258	Transport, extracellular	6581.1 or 6582.2 or 6582.1 or 6580.1	NA	intercompartmental	98.9533602644142
FOLOAT1tc	0.462671612819491	6.48785409976664	Transport, extracellular	9356.1	NA	intercompartmental	98.9349981637899
SERtN1	0.459187226668725	1.87436718797401	Transport, extracellular	92745.1	NA	intercompartmental	98.9166360631656
sink_dhcholestanate[c]	0.444074261992289	0.0699500367274741	Exchange/demand reaction		NA	[c]	98.8982739625413
DHCHOLESTANATEt	0.444074261883443	0.0699500367261297	Transport, extracellular	6554.1	NA	intercompartmental	98.879911861917
