del_rxnID_KO	mta_score	alt_score	subSystem	GPR	MetabolicUnits	Localization	RxnFormula
10FTHF7GLUtl	1008.25425309186	111.170057422228	Transport, lysosomal		NA	intercompartmental	
10FTHFtl	1008.25425309186	111.170057422228	Transport, lysosomal		NA	intercompartmental	
10FTHFtm	655870.273357022	87.6202954092534	Transport, mitochondrial		NA	intercompartmental	
2AMACHYD	515587888232.314	87.6202972986013	Glycine, serine, alanine, and threonine metabolism	10993.1	glycine metabolism	[c]	
2HBO	152.498868663843	111.159377749008	Propanoate metabolism	92483.1 or 3948.2 or 55293.1 or (3945.1 and 3939.1) or 3939.1 or 160287.1 or 3945.1 or 3948.1	NA	[c]	
2HCO3_NAt	4.13552519207715	150.140471921999	Transport, extracellular	57835.3 or 8671.1 or 57835.2 or 57835.1 or 57835.4	NA	intercompartmental	
2OXOADPTm	58.3299511493505	105.485555316265	Tryptophan metabolism	89874.1	NA	intercompartmental	
34DHOXPEGOX	515587888232.314	87.6202972986013	Tyrosine metabolism	130.1 or 127.1 or (125.1 and 124.1) or 131.1 or (126.1 and 124.1) or 128.1 or 137872.1 or (125.1 and 126.1)	tyrosine metabolism, cytosol/ degradation of catechoamines	[c]	
34DHOXPEGt	515587888232.314	87.6202972986013	Transport, extracellular		tyrosine metabolism, cytosol/ degradation of catechoamines	intercompartmental	
34DHPHAMT	121.917451282899	125.545620637336	Tyrosine metabolism	1312.1 or 1312.2	NA	[c]	
34DHPHEt	667223481757.694	111.170959252399	Transport, extracellular	117247.1	NA	intercompartmental	
34DHPLACOX_NADP_	82.4535722752941	190.572808353154	Tyrosine metabolism	222.1 or 221.1 or 218.1	NA	[c]	
34DHXMANDACOX	515587888232.314	87.6202972986013	Tyrosine metabolism	221.1 or 218.1 or 220.1	tyrosine metabolism, cytosol/ degradation of catechoamines	[c]	
3AIBTm	352.396036226891	153.495721638187	Valine, leucine, and isoleucine metabolism	18.1 or 18.2	3-aminoisobutyrate transaminase, mitochondria	[m]	
3AIBtmi	352.396036226891	153.495721638187	Transport, mitochondrial	18.1 or 18.2	NA	intercompartmental	
3HBCDm	663445992998.573	111.170959252399	Butanoate metabolism	55268.1	lysine metabolism	[m]	
3HBCOAHLm	499.269949253118	111.251655750671	Valine, leucine, and isoleucine metabolism		valine metabolism	[m]	
3MOPt2im	25.9392237811945	87.5855890169145	Transport, mitochondrial		NA	intercompartmental	
3MOX4HOXPGALDOX	1.02187648778426	88.6466838872068	Tyrosine metabolism	222.1 or 220.1 or 221.1 or 218.1	tyrosine metabolism, cytosol/ degradation of catechoamines	[c]	
3MOX4HOXPGALDOX_NADP_	1.02187648778426	88.6466838872068	Tyrosine metabolism	222.1 or 220.1 or 221.1 or 218.1	tyrosine metabolism, cytosol/ degradation of catechoamines	[c]	
4ABUTtm	190.414613284658	111.165432926305	Transport, mitochondrial		NA	intercompartmental	
4HOXPACDOX_NADP_	4.8996412125774	191.083251432073	Tyrosine metabolism	222.1 or 220.1 or 221.1 or 218.1	NA	[c]	
4MOPt2im	35.8905088299894	87.5948149250433	Transport, mitochondrial		NA	intercompartmental	
5ADTSTSTERONESte	515587888232.314	87.6202972986013	Transport, extracellular		NA	intercompartmental	
5ADTSTSTERONEte	515587888232.314	87.6202972986013	Transport, extracellular		NA	intercompartmental	
5AOPtm	52.6189768988117	111.247444932996	Heme synthesis		NA	intercompartmental	
5MTHFt	1.42871531158462	86.7224294688216	Transport, extracellular	2348.5 or 2348.3 or 2348.1 or 2348.6 or 2352.1 or 2348.4 or 2348.2	NA	intercompartmental	
5MTHFt2	1.06004876323115	104.950541316845	Transport, extracellular	6573.1 or 6573.2	NA	intercompartmental	
7DHCHSTEROLtr	67.981176998225	105.469761850312	Transport, endoplasmic reticular		NA	intercompartmental	
7DHFtl	1439.06655544762	111.170327402619	Transport, lysosomal		NA	intercompartmental	
7THFtl	1291.71715534303	87.6197092955277	Transport, lysosomal		NA	intercompartmental	
A_MANASEly	522348553856.37	87.6202972986014	N-glycan degradation	4125.1	NA	[l]	
A4GALTg	520964916613.192	87.6202972986014	Sphingolipid metabolism	53947.1	NA	[g]	
AASAD3m	244.860383901577	150.474345880231	Lysine metabolism		lysine metabolism, mitochondria	[m]	
AATAi	420.255467471998	133.223071231139	Lysine metabolism	51166.1 or 51166.2	NA	[c]	
ABTArm	190.414613284658	111.165432926305	Glutamate metabolism	18.1 or 18.2	GABA aminotransferase	[m]	
ABTD	515587888232.314	87.6202972986013	Pentose phosphate pathway		NA	[c]	
ABUTt2rL	34.2519482062903	119.464524909615	Transport, lysosomal	206358.1	NA	intercompartmental	
ABUTt4_2_r	12.5658341877718	111.190889660194	Transport, extracellular	6529.1 or 6538.1 or 6540.1 or 6539.1	NA	intercompartmental	
ACACT10m	98.1925725531614	87.6106556465455	Valine, leucine, and isoleucine metabolism	38.1 or 3032.1 or 10449.1	isoleucine metabolism	[m]	
ACACT1rm	4.33485997789977	105.133422396177	Tryptophan metabolism	(3030.1 and 3032.1) or 38.1	NA	[m]	
ACACT1x	2014.25216013655	87.6199830606693	Cholesterol metabolism	39.1	NA	[x]	
ACACt2m	6.60245655191985	105.432180741927	Transport, mitochondrial	6566.1	NA	intercompartmental	
ACACT4p	26672.1362915697	119.527767733035	Fatty acid oxidation	30.1	betaoxidation	[x]	
ACACT5p	12973.7910178341	119.527734674284	Fatty acid oxidation	30.1	betaoxidation	[x]	
ACACT6p	12066.7430865257	111.170888260406	Fatty acid oxidation	30.1	betaoxidation	[x]	
ACACT7p	12066.7430865257	111.170888260406	Fatty acid oxidation	30.1	betaoxidation	[x]	
ACACT8p	663508242071.931	111.170959252399	Fatty acid oxidation	30.1	betaoxidation	[x]	
ACACT9p	517564714410.01	87.6202972986013	Fatty acid oxidation	30.1	betaoxidation	[x]	
ACCOAgt	522041575161.332	87.6202972986013	Transport, extracellular	9197.1	NA	intercompartmental	
ACCOAtn	1.15188612699433	87.0963898717774	Transport, nuclear		NA	intercompartmental	
ACCOAtr	0.814535691685288	104.228224842871	Transport, endoplasmic reticular	9197.1	NA	intercompartmental	
ACGALtly	516113946907.599	87.6202972986013	Transport, lysosomal		NA	intercompartmental	
ACGAMtly	3.89825812720853	87.4257297482669	Transport, lysosomal		NA	intercompartmental	
ACGPID	518572302107.782	87.6202972986013	Phosphatidylinositol phosphate metabolism	9487.1	NA	[c]	
ACHtn	1.15188612699433	87.0963898717774	Transport, nuclear		NA	intercompartmental	
ACNACNGAL14ACGLCGALGLUSIDEte	534727942571.36	87.6202972986014	Transport, extracellular		NA	intercompartmental	
ACNACNGALGBSIDEte	520964916613.192	87.6202972986014	Transport, extracellular		NA	intercompartmental	
ACNACNGALGBSIDEtg	520964916613.192	87.6202972986014	Transport, golgi apparatus		NA	intercompartmental	
ACNAMlt	677876576456.341	111.170959252399	Transport, lysosomal	26503.1	NA	intercompartmental	
ACNAMtn	751.785361946275	150.479319575955	Transport, nuclear		NA	intercompartmental	
ACNMLr	356069806924.393	59.8143027738205	Aminosugar metabolism		NA	[c]	
ACOAD10m	118.224008504504	105.484940006277	Valine, leucine, and isoleucine metabolism	36.1 or 34.1	isoleucine metabolism	[m]	
ACOAD1fm	2661.66531622806	87.6199964310651	Butanoate metabolism	80724.1 or 36.1 or 35.1 or 34.1 or 84129.1 or 27034.1 or 28976.1	NA	[m]	
ACOAD8m	524079115978.198	87.6202972986014	Valine, leucine, and isoleucine metabolism	3712.1	leucine metabolism	[m]	
ACOAD9m	138.669657767799	119.518080177062	Valine, leucine, and isoleucine metabolism	34.1 or 27034.1	valine metabolism	[m]	
ACOAO7p	12066.7430865257	111.170888260406	Fatty acid oxidation	51.1 or 51.2	betaoxidation	[x]	
ACONTm	1.53202838947669	118.740956491805	Citric acid cycle	50.1 or 48.1	TCA cycle, mitochondria	[m]	
ACP1_FMN_	30.1490096570263	119.493125016536	Vitamin B2 metabolism	52.1 or 52.3 or 52.2 or 55.1 or 51205.1 or 54.1	vitamin b2 metabolism	[c]	
ACS2	2797.65239150597	105.497606420221	Propanoate metabolism	55902.1 or 65985.1 or 55902.2	fatty acid activation, cytosol	[c]	
ACSRTNMT	524480381729.441	87.6202972986014	Tryptophan metabolism	438.1	tryptophan degradation, cytosol/ tryptophan decarboxylase	[c]	
ACt2r	0.97219517124745	104.499799361799	Transport, extracellular		NA	intercompartmental	
ACtg	655186623687.241	111.170959252399	Transport, golgi apparatus		NA	intercompartmental	
ADK3	1.8363282753305	126.342359595128	Nucleotide interconversion	26289.1 or 26289.2	purine synthesis, cytosol	[c]	
ADK3m	18.7819835990862	105.204147272779	Nucleotide interconversion	50808.1	purine synthesis, cytosol	[m]	
ADKd	257.341054623182	133.291684987597	Nucleotide interconversion	26289.2 or 26289.1	purine synthesis, cytosol	[c]	
ADNCYC	461.924914597291	105.501571136878	Nucleotide interconversion	112.1 or 55811.1 or 109.1 or 112.2 or 114.1 or 108.1 or 113.1 or 107.1 or 196883.1 or 115.1 or 111.1	purine synthesis, cytosol	[c]	
ADNtm	11.3789356973738	105.184956952506	Transport, mitochondrial	2030.1	NA	intercompartmental	
ADPMAN	515587888232.314	87.6202972986013	Nucleotide interconversion	11164.1	NA	[c]	
ADPtx	7.53724658919347	133.034531497306	Transport, peroxisomal		NA	intercompartmental	
ADRNCOAtx	660868960200.139	111.170959252399	Transport, peroxisomal		NA	intercompartmental	
ADRNCPT1	106.18862772253	105.490733042622	Fatty acid oxidation	1375.1 or 1375.3 or 1375.4 or 126129.1 or 1374.1 or 1375.2	carnitine shuttle	[c]	
ADRNCPT2	191.846112323994	190.592195464299	Fatty acid oxidation	1376.1	carnitine shuttle	[m]	
ADRNCRNt	5.7134842234002	105.303678592889	Fatty acid oxidation	788.1 or 788.1	carnitine shuttle	intercompartmental	
ADRNt	1.52959441226333	104.121379277858	Transport, extracellular		NA	intercompartmental	
ADSK	3932.75193399285	87.6201242899061	Nucleotide interconversion	9060.1 or 9061.1	NA	[c]	
ADSL1	196.377205626277	140.005744503241	Nucleotide interconversion	158.1 or 158.2	purine synthesis, cytosol	[c]	
ADSL2	401172582072.416	87.6202972986013	Purine synthesis	158.1 or 158.2	purine synthesis, cytosol	[c]	
AG13T16g	711153050399.571	119.527808029167	Keratan sulfate synthesis	79369.1 or 10678.1 or 11041.1 or 146712.1 or 374907.1 or 93010.1 or 374907.2 or 10678.2 or 10331.1	NA	[g]	
AG13T17g	711153050399.571	119.527808029167	Keratan sulfate synthesis	10678.2 or 11041.1 or 10678.1 or 374907.2 or 93010.1 or 374907.1 or 146712.1 or 79369.1 or 10331.1	NA	[g]	
AG13T18g	711153050399.571	119.527808029167	Keratan sulfate synthesis	10678.2 or 11041.1 or 10678.1 or 374907.2 or 93010.1 or 374907.1 or 146712.1 or 79369.1 or 10331.1	NA	[g]	
AG13T1g	660395565287.151	111.170959252399	Keratan sulfate synthesis	11041.1 or 10678.1 or 93010.1 or 374907.2 or 374907.1 or 146712.1 or 10331.1 or 10678.2 or 79369.1	NA	[g]	
AG13T2g	660395565287.151	111.170959252399	Keratan sulfate synthesis	79369.1 or 374907.1 or 11041.1 or 146712.1 or 374907.2 or 93010.1 or 10331.1 or 10678.1 or 10678.2	NA	[g]	
AG13T3g	660395565287.151	111.170959252399	Keratan sulfate synthesis	10331.1 or 11041.1 or 374907.2 or 10678.1 or 79369.1 or 374907.1 or 10678.2 or 93010.1 or 146712.1	NA	[g]	
AGPAT1	497.738132595829	114.186798112225	Triacylglycerol synthesis	10555.1 or 137964.1 or 56895.1 or 56894.2 or 56894.1 or 55326.1 or 10554.1 or 129642.1	triglyceride synthesis, cytosol	[c]	
AHCYStr	665787815374.325	111.170959252399	Transport, endoplasmic reticular		NA	intercompartmental	
AHEXASE2ly	515587888232.314	87.6202972986013	N-glycan degradation	3073.1 or 3074.1 or (3073.1 and 3074.1)	NA	[l]	
AHEXASEly	515587888232.314	87.6202972986013	N-glycan degradation	3073.1 or 3074.1 or (3073.1 and 3074.1)	NA	[l]	
AIRCr	401172582072.416	87.6202972986013	Purine synthesis	10606.1	purine synthesis, cytosol	[c]	
AKGMALtm	1.21905952760678	104.574401561196	Transport, mitochondrial	8402.1 or 1468.1	malate-aspartate shuttle	intercompartmental	
AKGt4_3	1.36506753209609	145.515339469318	Transport, extracellular	64849.1 or 64849.2	NA	intercompartmental	
AKGtp	4.81339772113464	111.105901168747	Transport, peroxisomal		NA	intercompartmental	
AKR1D	0.772238126221507	142.195393527003	Bile acid synthesis	6718.1	bile acid synthesis, cytosol	[c]	
ALADGLNexR	2.21120238719352	146.312899978163	Transport, extracellular	56301.1 and 6520.1	NA	intercompartmental	
ALADGLYexR	1.94060888993594	132.768333697186	Transport, extracellular	56301.1 and 6520.1	NA	intercompartmental	
ALAGLNexR	2.73243187736041	146.558432588037	Transport, extracellular	6520.1 and 56301.1	NA	intercompartmental	
ALAGLYexR	20.229266950454	105.453455425877	Transport, extracellular	56301.1 and 6520.1	NA	intercompartmental	
ALASm	2.4753628347877	132.767746221765	Glycine, serine, alanine, and threonine metabolism	212.1 or 23464.1 or 211.2 or 211.1	heme synthesis	[m]	
ALAt4	5.16721348987188	190.27883414954	Transport, extracellular	54407.1 or 6542.1 or 11254.1 or 6541.1 or 81539.1 or 55089.1 or 84889.1 or (340024.1 and 57393.1) or (340024.1 and 59272.1)	NA	intercompartmental	
ALATA_L	5.2690416104367	87.4356179763868	Glutamate metabolism	2875.1 or 84706.1	alanine transaminase, cytosol	[c]	
ALAtN1	2.72640106963166	152.952004527039	Transport, extracellular	92745.1 or 10991.1	NA	intercompartmental	
ALCD21_D	1.93330505398229	106.315495404063	Pyruvate metabolism	127.1 or 284273.2 or 125.1 or 128.1 or 131.1 or (125.1 and 124.1) or 124.1 or 130.1 or 137872.1 or (125.1 and 126.1) or (126.1 and 124.1) or 284273.1 or 126.1	NA	[c]	
ALCD21_L	523930952197.718	87.6202972986013	Pyruvate metabolism	130.1 or 125.1 or 125.1 and 124.1 or 128.1 or 126.1 or 284273.2 or 137872.1 or 127.1 or 124.1 or (126.1 and 124.1) or 284273.1 or (125.1 and 126.1) or 131.1	NA	[c]	
ALCD22_D	2.67735843778148	87.3370051836269	Pyruvate metabolism	126.1 or 137872.1 or (126.1 and 124.1) or 127.1 or 130.1 or 284273.1 or (125.1 and 124.1) or 128.1 or 124.1 or 125.1 or 284273.2 or 131.1 or (125.1 and 126.1)	NA	[c]	
ALDD21	0.671054134439463	110.09773145998	Fatty acid oxidation	224.1	alpha oxidation	[c]	
ALDD2y	664405832528.294	111.170959252399	Glycolysis/gluconeogenesis	223.1 or 221.1 or 218.1 or 8854.1 or 8854.3 or 222.1 or 8854.2 or 224.1 or 219.1	NA	[c]	
ALR2	523930952197.718	87.6202972986013	Pyruvate metabolism	10327.2 or 8574.1 or 10327.1 or 231.1	NA	[c]	
ALR3	523930952197.718	87.6202972986013	Pyruvate metabolism	10327.2 or 8574.1 or 10327.1 or 231.1	NA	[c]	
AMACR2p	2010.36136189122	150.481367224557	Bile acid synthesis	23600.1 or 23600.2	NA	[x]	
AMETr	665787815374.325	111.170959252399	Transport, endoplasmic reticular		NA	intercompartmental	
AMPDA	176.636303083599	119.489617728783	Nucleotide interconversion	271.2 or 270.1 or 271.1 or 272.1 or 271.3	purine synthesis, cytosol	[c]	
AMPtp	6.9874720444945	123.319698182585	Transport, peroxisomal		NA	intercompartmental	
AMY1e	515587888232.314	87.6202972986013	Starch and sucrose metabolism	6520.1 or 280.1 or 278.1 or 276.1 or 277.1 or (6519.1 and 11136.1) or 276.2 or 279.1	alpha-amylase, glucose, extracellular space	[e]	
ANDRSTRNte	515587888232.314	87.6202972986013	Transport, extracellular		NA	intercompartmental	
APAT2rm	21299.1841118803	111.170929032873	Beta-Alanine metabolism	18.1 or 18.2	NA	[m]	
ARAB_Lt	515587888232.314	87.6202972986013	Transport, extracellular		NA	intercompartmental	
ARABR	515587888232.314	87.6202972986013	Pentose phosphate pathway	10327.2 or 8574.1 or 10327.1 or 231.1	NA	[c]	
ARACHCPT1	197.453695466377	181.509541166447	Fatty acid oxidation	1375.3 or 1374.1 or 1375.2 or 1375.4 or 1375.1 or 126129.1	carnitine shuttle	[c]	
ARACHCPT2	145.01127522236	133.299671320432	Fatty acid oxidation	1376.1	carnitine shuttle	[m]	
ARACHCRNt	17.896552441049	105.444555993799	Fatty acid oxidation	788.1	carnitine shuttle	intercompartmental	
ARACHDCOAtx	1.45242582076282	104.532053869226	Transport, peroxisomal		NA	intercompartmental	
ARACHDt2	8.23957486632608	139.884876581051	Transport, extracellular	10998.1	NA	intercompartmental	
ARACHDtr	2.90208212243128	110.781957939193	Transport, endoplasmic reticular		NA	intercompartmental	
ARACHt	2.8302576370861	152.979833204271	Transport, extracellular		NA	intercompartmental	
ARGtm	107.554181986616	119.515167713854	Transport, mitochondrial	83884.1 or 10166.1	NA	intercompartmental	
R_group_phosphotase_1	497.738132595829	114.186798112225	Miscellaneous		fatty acid activation, cytosol	[c]	
R_group_phosphotase_2	497.738132595829	114.186798112225	Miscellaneous		fatty acid activation, cytosol	[c]	
ARTFR208	5.28310611926578	105.396425020958	R group synthesis		NA	intercompartmental	
ASAH1	30.1768680530598	105.247798406361	Sphingolipid metabolism	427.1 or 427.2	NA	[l]	
ASCBOX	515587888232.314	87.6202972986013	Vitamin C metabolism		vitamin c metabolism, cytosol	[c]	
ASCBt	2.86878647441155	152.989906059519	Transport, extracellular		NA	intercompartmental	
ASCBt4	2.51932919793155	132.627508739996	Transport, extracellular	9962.2 or 9963.1 or 9962.1 or 9963.2	NA	intercompartmental	
ASNNm	3865.68371358472	111.170755581227	Alanine and aspartate metabolism	80150.1	NA	[m]	
ASNt4	3.79386921324173	139.63554763525	Transport, extracellular	81539.1 or 11254.1 or 54407.1 or 55089.1 or (340024.1 and 57393.1) or (340024.1 and 59272.1)	NA	intercompartmental	
ASNtm	3865.68371358472	111.170755581227	Transport, mitochondrial		NA	intercompartmental	
ASNtN1	1.31668685092113	104.67334646982	Transport, extracellular	92745.1 or 10991.1	NA	intercompartmental	
ASPCTr	515587888232.314	87.6202972986013	Pyrimidine synthesis	790.1	pyrimidine synthesis/ de novo	[c]	
ASPDt6	0.4414462746201	62.2294364539832	Transport, extracellular	6511.1 or 6505.1 or 6507.1 or 6506.1 or 6512.1	NA	intercompartmental	
ASPt6	2.6587304535565	132.553146981418	Transport, extracellular	6511.1 or 6505.1 or 6507.1 or 6506.1 or 6512.1	NA	intercompartmental	
ASPTAm	83.0381250420986	146.978635271476	Alanine and aspartate metabolism	2806.1	malate-aspartate shuttle	[m]	
ATP1ter	283.484046675408	133.221333921823	Transport, endoplasmic reticular		NA	intercompartmental	
ATP2ter	16.3991213106651	111.069862134279	Transport, endoplasmic reticular		NA	intercompartmental	
ATPH1e	950.793657244891	153.489052592255	Nucleotide interconversion	954.1 or 954.2 or 953.1 or 956.1 or 955.1 or 957.1	purine catabolism, cytosol	[e]	
ATPH2e	515587888232.314	87.6202972986013	Nucleotide interconversion	954.2 or 954.1 or 953.1 or 956.1 or 955.1 or 957.1 or 377841.1	purine catabolism, cytosol	[e]	
ATPtm	0.929001362969319	104.766295625293	Transport, mitochondrial	291.1 or 293.1 or 292.1	NA	intercompartmental	
B_MANNASEly	654159019956.108	111.170959252399	N-glycan degradation	4126.1	NA	[l]	
B3GALT3g	520964916613.192	87.6202972986014	Sphingolipid metabolism	8706.4 or 8706.1 or 8706.3 or 8706.2	NA	[g]	
B3GALT41g	663022659231.86	111.170959252399	Sphingolipid metabolism	8705.1	NA	[g]	
B3GALT43g	520896375890.284	87.6202972986014	Sphingolipid metabolism	8705.1	NA	[g]	
B3GALT5g	520964916613.192	87.6202972986014	Sphingolipid metabolism	10317.4 or 10317.1 or 10317.3 or 10317.2 or 10317.5	NA	[g]	
BAAT1x	0.957134186518885	110.081707048725	Bile acid synthesis	570.1	NA	[x]	
BAAT3x	1485.18481982402	111.170213580661	Bile acid synthesis	570.1	NA	[x]	
BAAT4x	0.901126571291741	104.038047651275	Bile acid synthesis	570.1	NA	[x]	
BALAtmr	21299.1841118803	111.170929032873	Transport, mitochondrial		NA	intercompartmental	
BAMPPALDOX	521407522756.173	87.6202972986014	Beta-Alanine metabolism	8854.2 or 501.1 or 216.1 or 224.1 or 8854.3 or 223.1 or 8854.1	NA	[c]	
BBHOX	519879486432.945	87.6202972986014	Lysine metabolism	8424.1	lysine metabolism	[c]	
BCDO	515587888232.314	87.6202972986013	Vitamin A metabolism	53630.1	vitamin a metabolism, retinal synthesis, cytosol	[c]	
BHBt	2.1829071683032	105.097741644284	Transport, extracellular		NA	intercompartmental	
BILGLCURt	13.4430426482296	111.105559034061	Transport, extracellular	10599.1 or 28234.1	NA	intercompartmental	
BILGLCURtr	125.309636861775	146.856534083565	Transport, endoplasmic reticular		NA	intercompartmental	
BILIRUBtr	3.55025916751395	146.752575814692	Transport, endoplasmic reticular		NA	intercompartmental	
BMTer_U	521132460100.675	87.6202972986013	Phosphatidylinositol phosphate metabolism	9488.1	NA	[r]	
BPNT2	4989.80300345482	111.170846912817	Nucleotide interconversion	10380.1	NA	[c]	
BTNDe	515587888232.314	87.6202972986013	Biotin metabolism	686.1	NA	[e]	
C14STRr	10909.4037734756	111.17081810048	Cholesterol metabolism	7108.1	cholesterol synthesis	[r]	
C160CPT1	0.738880982402897	86.4470737399834	Fatty acid oxidation	126129.1 or 1375.3 or 1374.1 or 1375.2 or 1375.1	carnitine shuttle	[c]	
C160CPT2	284.340722753862	133.222705504964	Fatty acid oxidation	1376.1 or 1374.1	carnitine shuttle	[m]	
C161CPT1	675352990757.679	113.221509137568	Fatty acid oxidation	1375.1 or 1375.3 or 1375.4 or 126129.1 or 1374.1 or 1375.2	carnitine shuttle	[c]	
C161CPT12	505965288076.271	87.6202972986013	Fatty acid oxidation	126129.1 or 1375.3 or 1375.1 or 1375.2 or 1374.1 or 1375.4	carnitine shuttle	[c]	
C161CPT22	4258.68130409623	87.6201460910201	Fatty acid oxidation	1376.1	carnitine shuttle	[m]	
C161CRNt	5.75621014765718	156.488029405126	Fatty acid oxidation	788.1	carnitine shuttle	intercompartmental	
C180CPT1	2194.14099603077	119.610172798338	Fatty acid oxidation	1375.4 or 1375.2 or 126129.1 or 1375.1 or 1374.1 or 1375.3	carnitine shuttle	[c]	
C180CPT2	1607.28228106635	87.6198735916456	Fatty acid oxidation	1376.1	carnitine shuttle	[m]	
C180CRNt	1.37972602678871	118.855440164902	Fatty acid oxidation	788.1	carnitine shuttle	intercompartmental	
C181CPT1	1.5324815199332	104.471929059791	Fatty acid oxidation	126129.1 or 1375.3 or 1374.1 or 1375.2 or 1375.1 or 1375.4	carnitine shuttle	[c]	
C181CPT2	1.22502062660684	86.8522114819456	Fatty acid oxidation	1376.1	carnitine shuttle	[m]	
C181CRNt	10.2131352085551	150.362848620375	Fatty acid oxidation	788.1	carnitine shuttle	intercompartmental	
