del_rxnID_KO	mta_score	alt_score	subSystem	GPR	MetabolicUnits	Localization	RxnFormula
10FTHF5GLUtm	443.877139230582	16.5176684283197	Transport, mitochondrial		NA	intercompartmental	
10FTHF7GLUtl	443.877139230582	16.5176684283197	Transport, lysosomal		NA	intercompartmental	
10FTHFtl	443.877139230582	16.5176684283197	Transport, lysosomal		NA	intercompartmental	
10FTHFtm	4.17711747523457	16.1976223196042	Transport, mitochondrial		NA	intercompartmental	
2AMADPTm	7.65874381256088	11.47126011478	Lysine metabolism	89874.1	NA	intercompartmental	
2HBO	369.841665015203	16.1886610683452	Propanoate metabolism	92483.1 or 3948.2 or 55293.1 or (3945.1 and 3939.1) or 3939.1 or 160287.1 or 3945.1 or 3948.1	NA	[c]	
2HCO3_NAt	18.8820345099999	7.19765606697809	Transport, extracellular	57835.3 or 8671.1 or 57835.2 or 57835.1 or 57835.4	NA	intercompartmental	
2MCITt	264.558748859519	10.71348978709	Transport, extracellular		NA	intercompartmental	
2OXOADOXm	534.819971751215	17.4716572004876	Lysine metabolism	(4967.2 and 1738.1 and 8050.1 and 1743.1) or (4967.1 and 1738.1 and 8050.1 and 1743.1)	lysine metabolism	[m]	
2OXOADPTm	11.2541510716666	18.1734573080985	Tryptophan metabolism	89874.1	NA	intercompartmental	
34DHOXPEGOX	726.438854285738	18.76163238711	Tyrosine metabolism	130.1 or 127.1 or (125.1 and 124.1) or 131.1 or (126.1 and 124.1) or 128.1 or 137872.1 or (125.1 and 126.1)	tyrosine metabolism, cytosol/ degradation of catechoamines	[c]	
34DHOXPEGt	726.438854285738	18.76163238711	Transport, extracellular		tyrosine metabolism, cytosol/ degradation of catechoamines	intercompartmental	
34DHPHAMT	726.438854285738	18.76163238711	Tyrosine metabolism	1312.1 or 1312.2	NA	[c]	
34DHPHEt	489.666805177213	12.6455162732787	Transport, extracellular	117247.1	NA	intercompartmental	
34DHXMANDACOX_NADP_	726.438854285738	18.76163238711	Tyrosine metabolism	221.1 or 222.1	tyrosine metabolism, cytosol/ degradation of catechoamines	[c]	
34HPLFM	232.77009320345	11.6177924930342	Ubiquinone synthesis		NA	[m]	
3AIBTm	203.90847161997	12.6396343561494	Valine, leucine, and isoleucine metabolism	18.1 or 18.2	3-aminoisobutyrate transaminase, mitochondria	[m]	
3AIBtmi	203.90847161997	12.6396343561494	Transport, mitochondrial	18.1 or 18.2	NA	intercompartmental	
3DSPHR	92.7657665370575	16.9983754381446	Sphingolipid metabolism	2531.1	new to recon	[c]	
3HBCDm	639.613137026896	16.5188162672298	Butanoate metabolism	55268.1	lysine metabolism	[m]	
3HBCOAHLm	652.333466273457	18.1251665424964	Valine, leucine, and isoleucine metabolism		valine metabolism	[m]	
3MOBt2im	87.0444016903171	11.6134549786743	Transport, mitochondrial		NA	intercompartmental	
3MOPt2im	55.6421515016793	10.6913030712287	Transport, mitochondrial		NA	intercompartmental	
3MOX4HOXPGALDOX	726.438854285738	18.76163238711	Tyrosine metabolism	222.1 or 220.1 or 221.1 or 218.1	tyrosine metabolism, cytosol/ degradation of catechoamines	[c]	
3SALAASPm	207.567032375062	15.9344407210858	Transport, mitochondrial	10165.1 or 8604.1	NA	intercompartmental	
3SALATAi	430.478737584784	11.6195967004428	Methionine and cysteine metabolism	2805.1	cysteine metabolism	[c]	
3SALATAim	384.113283919547	10.9038904901836	Methionine and cysteine metabolism	2806.1	NA	[m]	
3SPYRSP	430.478737584784	11.6195967004428	Methionine and cysteine metabolism		cysteine metabolism	[c]	
3SPYRSPm	384.113283919547	10.9038904901836	Methionine and cysteine metabolism		NA	[m]	
4ABUTtm	70.6677352074697	16.157088404576	Transport, mitochondrial		NA	intercompartmental	
4HGLSDm	15.6900083927461	11.8892544273649	Arginine and proline metabolism	8659.1 or 8659.2	NA	[m]	
4HOXPACDOX_NADP_	2.2935172015556	15.9165009986561	Tyrosine metabolism	222.1 or 220.1 or 221.1 or 218.1	NA	[c]	
5ADTSTSTERONESte	726.438854285738	18.76163238711	Transport, extracellular		NA	intercompartmental	
5ADTSTSTERONEte	726.438854285738	18.76163238711	Transport, extracellular		NA	intercompartmental	
5AOPtm	40.4908919261408	16.6570614688912	Heme synthesis		NA	intercompartmental	
5MTHFt	3.59246303656249	11.5543671671205	Transport, extracellular	2348.5 or 2348.3 or 2348.1 or 2348.6 or 2352.1 or 2348.4 or 2348.2	NA	intercompartmental	
5MTHFt2	3.25361082950457	10.3816437589869	Transport, extracellular	6573.1 or 6573.2	NA	intercompartmental	
5THFtm	217.7915239797	9.38307366344368	Transport, mitochondrial		NA	intercompartmental	
7DHCHSTEROLtr	146.634645581885	17.2952286645577	Transport, endoplasmic reticular		NA	intercompartmental	
7DHFtl	221.681105680201	10.7086429184202	Transport, lysosomal		NA	intercompartmental	
7THFtl	524.65526395344	16.518189687013	Transport, lysosomal		NA	intercompartmental	
A_MANASEly	247.824431168257	6.39842736920137	N-glycan degradation	4125.1	NA	[l]	
A4GALTg	202.563329193407	5.22927688820961	Sphingolipid metabolism	53947.1	NA	[g]	
AASAD3m	556.503091192503	17.105780055396	Lysine metabolism		lysine metabolism, mitochondria	[m]	
AATAi	9.76533838107013	16.939815709594	Lysine metabolism	51166.1 or 51166.2	NA	[c]	
ABTArm	70.6677352074697	16.157088404576	Glutamate metabolism	18.1 or 18.2	GABA aminotransferase	[m]	
ABTD	726.438854285738	18.76163238711	Pentose phosphate pathway		NA	[c]	
ABUTt2rL	148.407183882469	8.795086080056	Transport, lysosomal	206358.1	NA	intercompartmental	
ABUTt4_2_r	3.05515073894924	6.83494593055877	Transport, extracellular	6529.1 or 6538.1 or 6540.1 or 6539.1	NA	intercompartmental	
ACACT10m	350.046224582391	11.6199335638318	Valine, leucine, and isoleucine metabolism	38.1 or 3032.1 or 10449.1	isoleucine metabolism	[m]	
ACACT1rm	18.3566048576131	16.4073008086355	Tryptophan metabolism	(3030.1 and 3032.1) or 38.1	NA	[m]	
ACACT1x	502.949007932191	14.4759199184982	Cholesterol metabolism	39.1	NA	[x]	
ACACt2m	83.0543218334286	13.0896995850485	Transport, mitochondrial	6566.1	NA	intercompartmental	
ACACT4p	240.711373969141	5.81216481190773	Fatty acid oxidation	30.1	betaoxidation	[x]	
ACACT5p	652.639653794875	16.3845334189361	Fatty acid oxidation	30.1	betaoxidation	[x]	
ACACT6p	670.691020192808	16.8377990301567	Fatty acid oxidation	30.1	betaoxidation	[x]	
ACACT7p	670.691020192808	16.8377990301567	Fatty acid oxidation	30.1	betaoxidation	[x]	
ACACT8p	726.438854290629	18.76163238711	Fatty acid oxidation	30.1	betaoxidation	[x]	
ACACT9p	726.438854321809	18.7616323871101	Fatty acid oxidation	30.1	betaoxidation	[x]	
ACACtx	80.4768985144297	10.8873095514952	Transport, peroxisomal		NA	intercompartmental	
ACCOAtn	4.39111593734833	16.164744355238	Transport, nuclear		NA	intercompartmental	
ACGALtly	414.772233168855	10.7108964536962	Transport, lysosomal		NA	intercompartmental	
ACGAM6PSi	102.242852476614	5.81060566180629	Aminosugar metabolism	64841.1	amino sugar metabolism	[c]	
ACGAMPM	102.242852476614	5.81060566180629	Aminosugar metabolism	5238.1	amino sugar metabolism	[c]	
ACGAMtly	11.692223515074	11.183732252136	Transport, lysosomal		NA	intercompartmental	
ACGPID	224.999771194559	5.81175001831862	Phosphatidylinositol phosphate metabolism	9487.1	NA	[c]	
