del_rxnID_KO	mta_score	alt_score	subSystem	GPR	MetabolicUnits	Localization
10FTHF5GLUtm	141.201922940115	9.32353076322723	Transport, mitochondrial		NA	intercompartmental
10FTHF7GLUtl	141.201922940115	9.32353076322723	Transport, lysosomal		NA	intercompartmental
10FTHFtl	141.201922940115	9.32353076322723	Transport, lysosomal		NA	intercompartmental
10FTHFtm	0.741090239202439	6.50613495965769	Transport, mitochondrial		NA	intercompartmental
2AMACHYD	177.789634073878	10.5854824222738	Glycine, serine, alanine, and threonine metabolism	10993.1	glycine metabolism	[c]
2AMADPTm	4.27062213726948	8.06440127597476	Lysine metabolism	89874.1	NA	intercompartmental
2HBO	151.49455391992	9.01864184556593	Propanoate metabolism	92483.1 or 3948.2 or 55293.1 or (3945.1 and 3939.1) or 3939.1 or 160287.1 or 3945.1 or 3948.1	NA	[c]
2HBt2	41.4539393720423	8.73436220658898	Transport, extracellular	9123.1 or 9194.1 or 6566.1	NA	intercompartmental
2HCO3_NAt	4.14049870536675	7.20614980008029	Transport, extracellular	57835.3 or 8671.1 or 57835.2 or 57835.1 or 57835.4	NA	intercompartmental
2MCITt	117.055676478762	8.95263837206862	Transport, extracellular		NA	intercompartmental
2OXOADOXm	127.087028014274	7.74450984971104	Lysine metabolism	(4967.2 and 1738.1 and 8050.1 and 1743.1) or (4967.1 and 1738.1 and 8050.1 and 1743.1)	lysine metabolism	[m]
2OXOADPTm	4.53747149678691	9.28351882024584	Tryptophan metabolism	89874.1	NA	intercompartmental
34DHOXPEGOX	141.391328151231	8.41662260840016	Tyrosine metabolism	130.1 or 127.1 or (125.1 and 124.1) or 131.1 or (126.1 and 124.1) or 128.1 or 137872.1 or (125.1 and 126.1)	tyrosine metabolism, cytosol/ degradation of catechoamines	[c]
34DHOXPEGt	141.391328151231	8.41662260840016	Transport, extracellular		tyrosine metabolism, cytosol/ degradation of catechoamines	intercompartmental
34DHPHAMT	127.883268000581	7.81114116891927	Tyrosine metabolism	1312.1 or 1312.2	NA	[c]
34DHPHEt	151.268434910095	9.00516812968101	Transport, extracellular	117247.1	NA	intercompartmental
34DHPLACOX	24.2866649487909	7.68510964309399	Tyrosine metabolism	218.1 or 222.1 or 220.1 or 221.1	NA	[c]
34DHPLACOX_NADP_	19.8488987953766	8.36351562064883	Tyrosine metabolism	222.1 or 221.1 or 218.1	NA	[c]
34DHXMANDACOX_NADP_	151.494577722578	9.01864326389004	Tyrosine metabolism	221.1 or 222.1	tyrosine metabolism, cytosol/ degradation of catechoamines	[c]
34HPLFM	102.440836959778	7.7133581456545	Ubiquinone synthesis		NA	[m]
3AIBTm	108.080766014054	8.27196541413389	Valine, leucine, and isoleucine metabolism	18.1 or 18.2	3-aminoisobutyrate transaminase, mitochondria	[m]
3AIBtmi	108.080766014054	8.27196541413389	Transport, mitochondrial	18.1 or 18.2	NA	intercompartmental
3DSPHR	51.8922135308282	7.38116587911609	Sphingolipid metabolism	2531.1	new to recon	[c]
3HBCDm	133.923829252311	9.6928867405064	Butanoate metabolism	55268.1	lysine metabolism	[m]
3HBCOAHLm	136.11729694572	8.2806054016965	Valine, leucine, and isoleucine metabolism		valine metabolism	[m]
3M4HDXPAC	151.268434914284	9.0051681296814	Tyrosine metabolism	218.1 or 221.1 or 222.1 or 220.1	NA	[c]
3MLDAt	130.240241598639	7.75216466502016	Transport, extracellular		histidine metabolism, cytosol	intercompartmental
3MOBt2im	65.6282785043342	9.31366254417254	Transport, mitochondrial		NA	intercompartmental
3MOX4HOXPGALDOX_NADP_	151.262371047974	9.00480680331749	Tyrosine metabolism	222.1 or 220.1 or 221.1 or 218.1	tyrosine metabolism, cytosol/ degradation of catechoamines	[c]
3MOXTYROX	151.268434914284	9.0051681296814	Tyrosine metabolism	4128.1 or 4129.1	NA	[c]
3SALAASPm	63.943247931669	9.41489350233752	Transport, mitochondrial	10165.1 or 8604.1	NA	intercompartmental
3SALATAi	151.268458713301	9.00516954800522	Methionine and cysteine metabolism	2805.1	cysteine metabolism	[c]
3SALATAim	174.101138628992	10.3751305160886	Methionine and cysteine metabolism	2806.1	NA	[m]
