rxnList	subSystem	GPR	Fluxspan_a	Fluxspan_b	FluxSpanRatio	Flux	MetabolicUnits	Localization	RxnFormula
12DHCHOLt	Transport, extracellular	(28234.1 or 10599.1 or 123264.1 or 200931.1)	0	1000	0	H	NA	intercompartmental	hco3[c] + 12dhchol[e]  <=> hco3[e] + 12dhchol[c] 
3DSPHR	Sphingolipid metabolism	2531.1	40	54.4444444444444	0.73469387755102	H	new to recon	[c]	h[c] + nadph[c] + 3dsphgn[c]  -> nadp[c] + sphgn[c] 
7DHCDCHOLt	Transport, extracellular	(28234.1) or (10599.1) or (123264.1) or (200931.1)	0	1000	0	H	NA	intercompartmental	hco3[c] + 7dhcdchol[e]  <=> hco3[e] + 7dhcdchol[c] 
ACGAM2E	Aminosugar metabolism	5973.1	0	34.6868070953437	0	H	NA	[c]	acgam[c]  <=> acmana[c] 
ACGAMPM	Aminosugar metabolism	5238.1	0	34.6868070953437	0	H	amino sugar metabolism	[c]	acgam6p[c]  <=> acgam1p[c] 
ACGPID	Phosphatidylinositol phosphate metabolism	9487.1	0	8.33333333333333	0	H	NA	[c]	h2o[c] + acgpail_hs[c]  -> ac[c] + gpail_hs[c] 
ACNAMlt	Transport, lysosomal	26503.1	0	7.65326402690721	0	H	NA	intercompartmental	h[c] + acnam[c]  <=> h[l] + acnam[l] 
ACNAMtr	Transport, extracellular		0	34.6868070953437	0	H	NA	intercompartmental	acnam[c]  -> acnam[e] 
ACNMLr	Aminosugar metabolism		0	34.6868070953437	0	H	NA	[c]	acnam[c]  <=> pyr[c] + acmana[c] 
ADNCNT3tc	Transport, extracellular	64078.1 or 222962.1	2000	210.526230042359	9.50000386934012	L	NA	intercompartmental	h[e] + adn[e]  <=> h[c] + adn[c] 
ALCD22_D	Pyruvate metabolism	126.1 or 137872.1 or (126.1 and 124.1) or 127.1 or 130.1 or 284273.1 or (125.1 and 124.1) or 128.1 or 124.1 or 125.1 or 284273.2 or 131.1 or (125.1 and 126.1)	1000	0	Inf	L	NA	[c]	nad[c] + lald_D[c]  -> h[c] + nadh[c] + mthgxl[c] 
BILIVERDt	Transport, extracellular		0	6.36363636363637	0	H	NA	intercompartmental	na1[c] + biliverd[c]  <=> na1[e] + biliverd[e] 
BMTer_U	Phosphatidylinositol phosphate metabolism	9488.1	0	8.33333333333333	0	H	NA	[r]	memgacpail_hs[r] + 0.1 dolmanp_U[r]  -> h[r] + m2emgacpail_hs[r] + 0.1 dolp_U[r] 
C2tcx	Transport, peroxisomal	788.1	2000	1000	2	L	NA	intercompartmental	acrn[x]  <=> acrn[c] 
CHLPCTD	Glycerophospholipid metabolism	5130.1 or 9468.1	30	10	3	L	phospholipid metabolism, phosphatidylcholine synthesis, cytosol	[c]	h[c] + ctp[c] + cholp[c]  -> ppi[c] + cdpchol[c] 
CLPNDCPT1	Fatty acid oxidation	1375.1 or 1375.3 or 1375.4 or 126129.1 or 1374.1 or 1375.2	30	0	Inf	L	carnitine shuttle	[c]	crn[c] + clpndcoa[c]  <=> coa[c] + clpndcrn[c] 
CLPNDCPT2	Fatty acid oxidation	1376.1	30	0	Inf	L	carnitine shuttle	[m]	coa[m] + clpndcrn[m]  <=> crn[m] + clpndcoa[m] 
DAG_HSter	Transport, endoplasmic reticular		0	16.6666666666667	0	H	NA	intercompartmental	dag_hs[r]  -> dag_hs[c] 
DESAT18_10	Fatty acid synthesis	9415.1	10	27.5	0.363636363636364	H	fatty acid synthesis & elongation	[c]	o2[c] + h[c] + nadh[c] + lnlncacoa[c]  -> 2 h2o[c] + nad[c] + strdnccoa[c] 
DM_dgpi_prot_hs_r_	Exchange/demand reaction		0	5.55555555555556	0	H	NA	[r]	dgpi_prot_hs[r]  -> 
DM_gpi_sig_er_	Exchange/demand reaction		0	8.33333333333333	0	H	NA	[r]	gpi_sig[r]  -> 
DOLMANP_Uter	N-glycan synthesis		0	25	0	H	NA	intercompartmental	0.1 dolmanp_U[c]  -> 0.1 dolmanp_U[r] 
DOLPMT3_Uer	N-glycan synthesis	79087.1	0	25	0	H	NA	[c]	gdpmann[c] + 0.1 dolp_U[c]  -> gdp[c] + 0.1 dolmanp_U[c] 
DOLPMT4_Uer	N-glycan synthesis		0	25	0	H	NA	intercompartmental	0.1 dolp_U[r]  -> 0.1 dolp_U[c] 
ESTRADIOLtr	Transport, endoplasmic reticular		1000	292.513966480446	3.41864018334607	L	NA	intercompartmental	estradiol[r]  <=> estradiol[c] 
ESTRONEtr	Transport, endoplasmic reticular		1000	292.513966480447	3.41864018334607	L	NA	intercompartmental	estrone[r]  <=> estrone[c] 
EX_acnam[e]	Exchange/demand reaction		0	34.6868070953437	0	H	NA	[e]	acnam[e]  -> 
EX_biliverd[e]	Exchange/demand reaction		0	6.36363636363636	0	H	NA	[e]	biliverd[e]  -> 
EX_fald[e]	Exchange/demand reaction		0	80	0	H	NA	[e]	fald[e]  -> 
EX_fmn[e]	Exchange/demand reaction		0	20	0	H	NA	[e]	fmn[e]  -> 
EX_gpi_sig[e]	Exchange/demand reaction		0	8.33333333333333	0	H	NA	[e]	gpi_sig[e]  -> 
EX_kynate[e]	Exchange/demand reaction		0	20	0	H	NA	[e]	kynate[e]  -> 
EX_ncam[e]	Exchange/demand reaction		10	0	Inf	L	NA	[e]	ncam[e]  <=> 
EX_sphgn[e]	Exchange/demand reaction		40	54.4444444444444	0.73469387755102	H	NA	[e]	sphgn[e]  -> 
EX_taur[e]	Exchange		40	55	0.727272727272727	H	NA	[e]	taur[e]  -> 
FAOXC163C143m	Fatty acid oxidation	37.1 and 3030.1 and 3032.1	10	43.7934710193202	0.228344540116227	H	betaoxidation	[m]	h2o[m] + nad[m] + coa[m] + fad[m] + hexdtrcoa[m]  -> h[m] + nadh[m] + accoa[m] + fadh2[m] + 5tedtricoa[m] 
FAOXC16C14m	Fatty acid oxidation	37.1 and 3030.1 and 3032.1	40	57.5	0.695652173913043	H	betaoxidation	[m]	h2o[m] + nad[m] + coa[m] + fad[m] + pmtcoa[m]  -> h[m] + nadh[m] + accoa[m] + fadh2[m] + tdcoa[m] 
FAOXC183C163m	Fatty acid oxidation	37.1 and 3030.1 and 3032.1	10	46	0.217391304347826	H	betaoxidation	[m]	h2o[m] + nad[m] + coa[m] + fad[m] + lnlncacoa[m]  -> h[m] + nadh[m] + accoa[m] + fadh2[m] + hexdtrcoa[m] 
FMNALKPle	Transport, extracellular	52.1 or 52.3 or 52.2 or 248.1	0	138.09811827957	0	H	vitamin b2 metabolism	[e]	h2o[e] + fmn[e]  -> pi[e] + ribflv[e] 
GACPAILter	Transport, endoplasmic reticular		0	8.33333333333333	0	H	NA	intercompartmental	gacpail_hs[c]  -> gacpail_hs[r] 
GALASE16ly	Keratan sulfate degradation	(5476.1 and 2720.1 and 2588.1 and 4758.1) or (5476.1 and 2720.1)	0	7.6532640269072	0	H	NA	[l]	2 h2o[l] + ksii_core2_deg2[l]  -> 2 gal[l] + ksii_core2_deg3[l] 
GALASE17ly	Keratan sulfate degradation	(5476.1 and 2720.1 and 2588.1 and 4758.1) or (5476.1 and 2720.1)	0	7.6532640269072	0	H	NA	[l]	h2o[l] + ksii_core2_deg5[l]  -> gal[l] + ksii_core2_deg6[l] 
GALASE18ly	Keratan sulfate degradation	(5476.1 and 2720.1 and 2588.1 and 4758.1) or (5476.1 and 2720.1)	0	7.6532640269072	0	H	NA	[l]	h2o[l] + ksii_core2_deg8[l]  -> gal[l] + ksii_core2_deg9[l] 
