del_rxnID_KO	mta_score	alt_score	subSystem	GPR	MetabolicUnits	Localization
10FTHF7GLUtl	0.138776882445272	0.00518668135064285	Transport, lysosomal		NA	intercompartmental
10FTHFtl	0.138776882445272	0.00518668135064285	Transport, lysosomal		NA	intercompartmental
13DAMPPOX	0.150821430470017	0.00538736605838276	Beta-Alanine metabolism	8639.1 or 26.1 or 314.2 or 314.1	NA	[c]
2HBO	0.151161818589214	0.00539331225402136	Propanoate metabolism	92483.1 or 3948.2 or 55293.1 or (3945.1 and 3939.1) or 3939.1 or 160287.1 or 3945.1 or 3948.1	NA	[c]
2HBt2	0.125973784589731	0.681189706047642	Transport, extracellular	9123.1 or 9194.1 or 6566.1	NA	intercompartmental
2HCO3_NAt	0.0863175997400195	0.251402054749052	Transport, extracellular	57835.3 or 8671.1 or 57835.2 or 57835.1 or 57835.4	NA	intercompartmental
2OXOADOXm	0.151161818587752	0.0053933122539999	Lysine metabolism	(4967.2 and 1738.1 and 8050.1 and 1743.1) or (4967.1 and 1738.1 and 8050.1 and 1743.1)	lysine metabolism	[m]
2OXOADPTm	0.151191829569093	0.00539485251616252	Tryptophan metabolism	89874.1	NA	intercompartmental
34DHOXPEGOX	0.151191829567367	0.00539485251612155	Tyrosine metabolism	130.1 or 127.1 or (125.1 and 124.1) or 131.1 or (126.1 and 124.1) or 128.1 or 137872.1 or (125.1 and 126.1)	tyrosine metabolism, cytosol/ degradation of catechoamines	[c]
34DHOXPEGt	0.151191829567367	0.00539485251612155	Transport, extracellular		tyrosine metabolism, cytosol/ degradation of catechoamines	intercompartmental
34DHPHAMT	0.100477760868834	0.00440681256658005	Tyrosine metabolism	1312.1 or 1312.2	NA	[c]
34DHPHEt	0.151191829567984	0.0053948525161204	Transport, extracellular	117247.1	NA	intercompartmental
34DHPLACOX	0.000610972751543422	-0.246791839301848	Tyrosine metabolism	218.1 or 222.1 or 220.1 or 221.1	NA	[c]
34DHPLACOX_NADP_	-0.00283991978031252	-0.266608811879825	Tyrosine metabolism	222.1 or 221.1 or 218.1	NA	[c]
34DHXMANDACOX_NADP_	0.151191829567367	0.00539485251612155	Tyrosine metabolism	221.1 or 222.1	tyrosine metabolism, cytosol/ degradation of catechoamines	[c]
34HPLFM	0.0377069385481224	-0.00162372038168382	Ubiquinone synthesis		NA	[m]
3DSPHR	0.146804396386725	0.00526168644978619	Sphingolipid metabolism	2531.1	new to recon	[c]
3HBCDm	0.151191829558939	0.00539485251587645	Butanoate metabolism	55268.1	lysine metabolism	[m]
3HBCOAHLm	0.151161818587777	0.00539331225401024	Valine, leucine, and isoleucine metabolism		valine metabolism	[m]
3HLYTCL	0.151191829567104	0.00539485251610214	Tyrosine metabolism	1644.1	tyrosine metabolism, cytosol/ DOPA decarboxylase	[c]
3MOBt2im	0.050028632554964	0.000640508260069926	Transport, mitochondrial		NA	intercompartmental
3MOX4HOXPGALDOX	-0.00845151530948264	-0.616093559592554	Tyrosine metabolism	222.1 or 220.1 or 221.1 or 218.1	tyrosine metabolism, cytosol/ degradation of catechoamines	[c]
3MOX4HOXPGALDOX_NADP_	-0.00845151530948264	-0.616093559592554	Tyrosine metabolism	222.1 or 220.1 or 221.1 or 218.1	tyrosine metabolism, cytosol/ degradation of catechoamines	[c]
3SALAASPm	0.150518847519426	0.00537022938698362	Transport, mitochondrial	10165.1 or 8604.1	NA	intercompartmental
3SALAOX	0.140367179085054	0.0115012885051745	Taurine and hypotaurine metabolism		NA	[c]
3SALATAi	0.151161818588222	0.00539331225399744	Methionine and cysteine metabolism	2805.1	cysteine metabolism	[c]
3SALATAim	0.150518847519426	0.00537022938698362	Methionine and cysteine metabolism	2806.1	NA	[m]
3SPYRSP	0.151161818588222	0.00539331225399744	Methionine and cysteine metabolism		cysteine metabolism	[c]
3SPYRSPm	0.150518847519426	0.00537022938698362	Methionine and cysteine metabolism		NA	[m]
4HGLSDm	-0.00514890048568701	-0.207632548663675	Arginine and proline metabolism	8659.1 or 8659.2	NA	[m]
5ADTSTSTERONESte	0.151161818587752	0.0053933122539999	Transport, extracellular		NA	intercompartmental
5ADTSTSTERONEte	0.151161818587752	0.0053933122539999	Transport, extracellular		NA	intercompartmental
5AOPtm	0.107727691396904	0.00422739861573172	Heme synthesis		NA	intercompartmental
5MTHFt	-0.0405067857915631	-1.98914220307124	Transport, extracellular	2348.5 or 2348.3 or 2348.1 or 2348.6 or 2352.1 or 2348.4 or 2348.2	NA	intercompartmental
5MTHFt2	-0.0373957005179969	-1.65212884525634	Transport, extracellular	6573.1 or 6573.2	NA	intercompartmental
7DHCHSTEROLtr	0.0406347578896325	-0.00211447015696556	Transport, endoplasmic reticular		NA	intercompartmental
7DHFtl	0.137876608042895	0.00517018312362902	Transport, lysosomal		NA	intercompartmental
7THFtl	0.135850761317724	0.00508528943166785	Transport, lysosomal		NA	intercompartmental
A_MANASEly	0.151191829567309	0.00539485251611576	N-glycan degradation	4125.1	NA	[l]
A4GALTg	0.151191829566398	0.0053948525161333	Sphingolipid metabolism	53947.1	NA	[g]
AATAi	0.151161818587752	0.0053933122539999	Lysine metabolism	51166.1 or 51166.2	NA	[c]
ABTD	0.151161818587752	0.0053933122539999	Pentose phosphate pathway		NA	[c]
ABUTt2rL	0.138258391034483	0.00493348795686017	Transport, lysosomal	206358.1	NA	intercompartmental
ABUTt4_2_r	0.0992602870060164	0.421473952472961	Transport, extracellular	6529.1 or 6538.1 or 6540.1 or 6539.1	NA	intercompartmental
ACACT10m	0.157494956811246	0.00648699331464041	Valine, leucine, and isoleucine metabolism	38.1 or 3032.1 or 10449.1	isoleucine metabolism	[m]
ACACT1rm	-0.0248898358849224	-0.276681434814659	Tryptophan metabolism	(3030.1 and 3032.1) or 38.1	NA	[m]
ACACT1x	0.131920243466285	0.00492414653653454	Cholesterol metabolism	39.1	NA	[x]
ACACt2m	-0.0143567455175236	-0.122767655074171	Transport, mitochondrial	6566.1	NA	intercompartmental
ACACT4p	0.0145577750457115	-0.0414003395463704	Fatty acid oxidation	30.1	betaoxidation	[x]
ACACT5p	0.151191829567521	0.00539485251611886	Fatty acid oxidation	30.1	betaoxidation	[x]
ACACT8p	0.151161818589095	0.00539331225403685	Fatty acid oxidation	30.1	betaoxidation	[x]
ACACT9p	0.151161818588301	0.00539331225400665	Fatty acid oxidation	30.1	betaoxidation	[x]
ACACtx	0.064557022867991	0.00262684245539273	Transport, peroxisomal		NA	intercompartmental
ACALDtm	0.0618126674305745	0.00207937091122699	Transport, mitochondrial		NA	intercompartmental
ACCOACm	-0.0200261916556123	-0.10466989964179	Fatty acid oxidation	32.1	fatty acid synthesis & elongation	[m]
ACCOAgt	0.151161818587752	0.0053933122539999	Transport, extracellular	9197.1	NA	intercompartmental
ACCOAtr	0.00262183825115892	-1.21572385547123	Transport, endoplasmic reticular	9197.1	NA	intercompartmental
ACETONEt2	0.157008437333564	0.00839771940281226	Transport, extracellular	6566.1 or 9123.1 or 9194.1	NA	intercompartmental
ACETONEt2m	0.157008437333564	0.00839771940281226	Transport, mitochondrial	6566.1	NA	intercompartmental
ACGALtly	0.151191829567474	0.00539485251612279	Transport, lysosomal		NA	intercompartmental
ACGAM6PSi	0.151161818587752	0.0053933122539999	Aminosugar metabolism	64841.1	amino sugar metabolism	[c]
ACGAMPM	0.151161818587752	0.0053933122539999	Aminosugar metabolism	5238.1	amino sugar metabolism	[c]
ACGAMtly	0.00196295436899896	-0.174349460779427	Transport, lysosomal		NA	intercompartmental
ACGPID	0.151161818588404	0.00539331225399966	Phosphatidylinositol phosphate metabolism	9487.1	NA	[c]
ACN13ACNGALGBSIDEte	0.151191829566398	0.0053948525161333	Transport, extracellular		NA	intercompartmental
ACN13ACNGALGBSIDEtg	0.151191829566398	0.0053948525161333	Transport, golgi apparatus		NA	intercompartmental
ACNAMlt	0.151191829566668	0.00539485251613517	Transport, lysosomal	26503.1	NA	intercompartmental
ACNAMtn	0.129694158001399	0.00496960414411175	Transport, nuclear		NA	intercompartmental
ACNMLr	0.151161818588549	0.00539331225400226	Aminosugar metabolism		NA	[c]
